HGNC	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S50	S51	S52	S53	S54	S55	S56	S57
TSC2	6.29133413156636	5.0568908942361	6.2457063716426	6.72579990002075	5.6638724802493	5.99726736191107	6.21043379066163	6.37942086584768	6.16599244934821	6.27896584769272	6.70613920590023	6.38519193902421	5.73491665964941	5.88529211556776	4.35333551768854	6.04940599525821	5.88784736292008	5.34815212993029	6.38405597427843	5.87423007446804	6.34452898822936	5.74972337929259	6.77604212698266	7.16564634926017	6.44887339407045	5.85453456405891	6.57294966318295	5.24412966549018	6.69640684450734	5.45370239098821	6.1222485977427	6.0171862807529	4.50753167286995	4.45810607704694	4.00611926142124	4.95685807142311	5.78428071532561	2.86775098627226	6.12456758750307	4.81364345818382	4.26160267873495	4.74348634232993	4.53209263213372	6.8316285072808	5.09718896241922	6.39700358319824	4.92543345274538	5.21750850480339	5.47448502973082	5.22280438534465	5.72242171303595	5.06359950211679	5.73664784017693	4.66587959904022	5.74666960270162	6.31156335815437	6.33342368799165
AQP8	0.116697263071538	0.005438879564017	0.092689701945202	0.088105838153167	0.05803732450658	-0.546570303958725	0.156634070620556	-0.242984992170028	0.111246320823164	-0.23216147805259	1.42226708042168	0.22164397631606	-0.012535388761918	-0.100199602575619	0.207994626114662	-0.407827711668428	7.17955215698952	0.505650868439425	-0.432981618104868	0.142664266564327	0.173816138203176	0.10437860077393	-0.116037772801399	-0.549261488855262	-0.352714528339069	1.90710148261577	-0.36457178927144	0.043561846981463	-0.291213076562679	6.04984811842343	3.81590100965429	-0.433993820280989	-1.15061058056258	-1.0567884187015	-0.929056590961501	-0.87710706929162	-1.30354564291151	-1.12686104091884	-1.27015821139283	-0.78421145696177	-1.39733232177384	-1.06324858944122	-1.259184334989	-1.08978556033049	-0.881356512225135	-1.57938289843766	-1.21086749497752	-1.26606178359598	-1.02527572593463	-1.27484599310214	-1.03320003783628	-1.14566272938117	-1.32022543302899	-1.24360990601213	-1.42485888798289	-0.858177057461106	-0.958522114908439
NEFM	0.270223316418584	2.31560942084829	-0.140834405605273	9.86076964347891	2.69951109145354	2.11320985309715	3.1660521989932	-0.054168682266327	1.28805973686253	3.44772531903518	-0.025174082487238	0.830677863792775	7.28320285689067	-0.464539998846069	0.045786778835566	-0.666772715707865	-0.15613835400407	6.74182314422805	-0.507076303856879	-0.08841578925595	-0.117024092799737	0.28682559531871	0.139627690389406	2.57813542673673	4.21770741565466	0.233171367359409	7.2761654849938	3.71177250427609	2.45748420178141	1.00299620380849	-0.064857505426263	-0.205535651459685	0.99555332057843	0.454913883970424	0.694614040493585	1.31382872973975	3.86622262020578	1.13964734805399	4.35089438254057	1.37895051964846	-1.30419329884394	2.65159056911724	2.33454890320456	2.08250489291756	1.87288373610492	-0.512941383419115	-0.361665494980662	-1.18523611182933	-0.13776186942481	-1.03800532409925	-0.951783386774088	1.63895138735701	-0.019534468451007	1.84614953836527	-0.97892079793264	2.04375647654791	6.9155174074823
APLP1	8.29779920270723	8.68038111039817	8.69090244035306	10.7914674058572	10.5506751753966	10.3644800927904	10.4643658106654	10.6752406574544	4.61864011201872	9.82160717717858	7.67417059980248	7.32751010081083	9.00973420357839	7.98215324126526	2.76472456597187	5.25683298358223	8.12036194173819	11.2425810655902	7.27803702558175	7.8183505911205	5.18483546186196	9.13700822280397	9.83565358465755	7.97734997409065	6.96072251457709	4.2332191191614	9.37676935868415	10.5051889797565	8.51183215240634	3.45088088173855	10.0586425964723	7.47128164265634	9.60693098830656	8.48743230829088	9.51150201701203	8.07847990746696	9.50016756944748	2.40113251857984	8.72256538464569	9.43702777235136	6.89520643960944	8.50133981353631	8.67696751793108	9.12314662643084	9.78561665310433	6.64068787644856	9.62100006359563	9.28762010486778	9.40327755243814	9.36914097654151	8.73308781716663	9.1744042074149	8.20725648668089	10.1653710026728	5.76520902206025	8.33690328637752	9.42575108161294
PLIN3	5.92865794915516	4.35872715533492	4.51326804452522	5.52266290283752	4.20581171284689	6.29821371188355	5.70378129977849	5.11031085923164	5.34685054287834	4.93218991595631	4.86132471230798	4.07502018868482	7.76244005307862	4.5008953274013	7.08581406676945	3.93221957513158	5.97112547461817	6.77550725370594	5.20792543294755	4.59166933621222	2.18910782794561	6.88721774363529	5.90138622324698	5.4490882797775	6.32089274519145	7.36537046393679	3.26921422487955	5.79027077207079	4.09671527099394	5.458749606211	4.43266963705447	5.52811114544819	4.72418039949982	3.72843283276435	3.94821823466145	3.53122586507395	3.2360526234998	0.821514644436677	5.0663016831979	4.79727305018299	2.55884791921394	3.83541412032937	5.26763409380304	5.08790314733018	6.20286002807309	3.74721295008045	5.69940265012077	5.34945686542075	3.37000520595064	6.01130661182763	5.27982100976417	4.10878297989932	6.72563333706351	4.80913788688663	4.06442775891797	2.88046402964128	1.53078204608379
COPE	7.134734	8.237631	9.091309	8.241365	8.559757	7.632596	7.409432	8.319483	7.529767	7.797256	8.777199	7.759347	8.509683	9.240149	9.163779	7.051035	8.632946	9.738366	8.033234	9.00779	9.293041	7.971716	7.839707	7.816558	7.978262	9.863535	6.912512	9.081411	7.43387	7.946846	8.657922	8.778342	7.464316	6.147548	6.621133	6.353918	7.295212	0.9405116	5.614957	7.029218	6.029088	7.139323	5.851296	6.222404	6.897825	5.102767	6.684849	6.270816	6.598692	6.493741	5.720335	8.278366	5.928885	6.955703	6.002537	6.429147	5.711685
VIPR2	1.758923	4.428527	0.6398537	0.4878993	-0.2070573	-0.4032148	-0.6137965	-0.1352213	0.8578049	-0.6521311	0.9138464	1.355183	2.318774	-0.00622586	0.2066116	2.48001	2.398775	-0.09645152	0.441641	0.4460807	2.479871	1.48213	-0.01928323	-0.1399919	3.118178	2.632177	-0.001549075	-0.2506333	-0.03149299	2.917932	0.5392922	0.6409613	-1.215995	0.1919899	-0.4880641	-0.5981153	-0.8792757	-0.5451487	-0.7317632	-0.9085694	0.5560527	1.315314	0.2289826	-0.6590284	-0.8759052	0.01629477	-1.094624	-0.5353735	-0.8964183	1.33318	-0.5307742	-1.128878	-0.7460388	-0.1125043	4.001063	-0.6060364	-0.8280119
RARRES2	6.301785	7.824772	5.561463	2.551117	4.662213	4.17517	5.274262	4.202096	8.355447	2.744126	8.161511	6.125249	3.88439	8.525798	8.163294	5.104612	9.333071	3.979903	4.572488	9.713055	4.551411	7.291671	4.988601	2.166656	10.34682	9.539944	4.337799	4.530678	3.111767	9.11625	5.50406	5.480676	2.626878	3.157203	5.242687	3.853157	0.8500066	0.6753689	3.174574	2.721159	3.289599	0.01940059	5.371612	1.088907	3.475916	5.207252	2.183609	1.587588	5.30137	1.597015	3.118994	-0.3157822	2.737819	3.012812	7.49968	2.095813	2.611547
TMEM176B	8.904898	5.862159	8.389198	10.09774	9.580822	10.05488	7.800491	5.7033	8.385668	8.572423	9.203898	8.148973	9.603311	8.570536	9.312949	5.74991	8.523474	10.35685	8.18138	8.962836	10.74614	9.885993	9.220165	8.203567	7.856338	10.11441	6.828736	10.10032	9.403852	8.066575	8.994348	5.196748	8.266919	7.252556	8.70988	4.482613	4.580387	5.131244	6.236464	8.565342	7.815221	8.013238	7.62861	8.215987	7.792098	5.146106	7.996714	6.373098	5.963369	7.980126	7.56374	8.729947	7.59003	6.669742	4.396315	7.694227	1.520281
P2RX1	3.253026	6.496124	1.765943	0.1686125	0.2826491	-0.1904281	0.8942807	1.507229	2.406132	0.2026359	1.459445	0.2052978	0.5287437	0.7095556	3.103797	1.12601	2.176252	0.8168836	0.4780591	2.365379	-0.1088498	0.07331284	1.710779	0.7159618	2.085642	4.056902	1.441343	0.282274	0.765824	1.966256	6.543443	1.140899	-0.6633306	-0.08922776	-0.4585425	-0.8535942	-0.9790682	-1.087218	-0.9145833	-0.8835777	-0.6514845	-0.7737762	-0.7287695	0.896366	0.129756	1.822126	-0.4660349	-0.1666888	-0.6811093	-0.6973581	-0.5714283	-1.072161	-0.05430581	-0.5870605	-0.6209439	-0.3089842	0.232338
GLP1R	-0.452961	1.603818	0.1755746	2.996829	-0.3352956	-0.5310516	4.425107	-0.2607683	-0.2059731	6.689513	0.287711	-0.02744887	0.03088819	-0.4951669	0.1572493	-0.778626	0.9667132	0.3004163	-0.4777747	-0.23171	-0.1539107	-0.3325105	1.512183	1.09854	-0.3904584	-0.2515071	0.5263608	-0.5040543	-0.515098	-0.1800147	1.174664	2.171154	-1.023989	-0.6947283	1.048733	5.787768	-0.6522901	-0.06380501	-1.197068	4.758014	-1.163583	-1.071123	2.057128	0.1703077	-0.9057568	-0.1667199	2.106453	-1.070353	-0.6150238	-0.066467	-0.8972826	-1.209488	-0.7209391	2.154447	-0.4108262	-1.15487	6.167543
SMOC2	4.416409	6.296838	5.411951	4.610171	2.24474	1.791291	1.953299	2.451252	3.14719	1.994259	7.188917	6.059498	1.496652	2.602517	2.295126	3.412339	7.261142	0.334788	4.009453	7.498464	4.470892	4.926307	2.179786	4.044009	6.807715	4.343003	10.36832	2.632859	4.749515	5.106961	6.364887	1.832208	2.321262	3.684604	4.622454	4.146181	1.51384	1.582755	3.058266	3.594478	3.035016	0.5569253	5.403948	1.609465	3.458762	6.161833	1.009212	2.219577	5.001702	5.663405	3.452279	-0.05735205	2.403854	3.092552	5.591639	1.624059	2.697981
PRLR	3.521918	1.490045	-0.1290291	3.710217	4.2534	4.762549	5.19379	2.975214	0.2854554	4.31933	-0.1258269	0.01310351	4.974124	-0.08246655	0.6366251	0.3238272	0.28726	2.582651	-0.3176992	-0.1743623	2.928735	2.904887	2.096075	-0.08710313	0.1518445	1.85573	-0.577079	3.237658	0.5309345	0.9066779	1.089646	0.6789767	6.870818	4.695348	5.811743	2.233724	6.611287	4.994465	6.156192	5.758215	-0.806953	6.889876	5.354781	5.930703	6.40746	3.413463	6.083849	5.112751	2.996747	5.291175	4.796112	4.587588	5.285884	6.893935	-0.9911352	5.524009	0.376828
SLC12A7	4.485511	4.469234	1.761123	0.6359606	4.713248	4.75261	4.498445	4.566341	1.829652	6.332026	4.082591	4.755496	2.357264	2.013901	3.427602	4.494935	2.407518	2.779433	4.234939	1.948589	2.139715	4.634796	4.975933	5.139395	1.835036	0.9730102	4.184312	5.576057	4.983511	1.263973	4.249302	3.806111	3.200145	4.281351	3.978675	1.490946	1.790653	4.013743	4.765081	4.307156	1.084753	0.306005	3.679413	4.195392	3.503266	4.70684	3.56014	3.213501	3.861558	4.209147	3.516612	2.376119	3.802548	3.982223	3.437966	4.020317	2.341907
HGD	6.581353	8.691958	1.40369	1.697244	7.9899	7.454562	6.664795	5.795636	0.7577668	5.816835	3.518029	0.2693684	7.085168	-0.02634911	0.8231542	1.709328	6.572323	5.153524	5.672461	1.409387	4.016703	6.458897	1.252417	5.890275	0.9635228	6.195	1.869474	5.374849	7.646792	4.041654	5.871718	0.1796687	6.586461	4.725361	4.995295	2.854031	5.843342	2.102138	7.690436	7.66184	-0.2948094	7.671332	5.84113	4.999626	2.43943	7.264091	5.071194	1.469265	4.038658	6.331804	3.704097	6.934031	8.054007	6.38309	-0.3017857	5.740899	0.2475366
SERPINI2	-0.6019219	1.356543	0.05194884	0.9306926	-0.1453083	3.262972	2.34331	-0.1849133	1.00124	0.06335177	0.4817743	0.1468707	-0.104578	-0.05395032	0.1667519	-0.7253817	2.146829	0.2244822	1.27542	-0.2138534	3.767468	-0.2554892	-0.2869103	-0.07976361	-0.2433304	1.85142	0.2766453	0.9651652	-0.114701	1.453962	3.610872	2.271204	-1.006095	-0.4969404	1.005189	-0.4665247	-1.303546	-0.7678632	4.518472	-0.3583015	-0.4813457	-0.095938	-0.9551406	1.453121	-0.5484574	0.3010977	1.024603	-0.9478833	2.646625	0.08001177	0.4329321	-0.9658993	2.184318	0.8113598	-0.01460083	2.05441	-0.831714
STEAP3	0.3728419	4.193607	2.789559	4.525614	0.7609457	0.6548441	2.683884	2.465672	7.187388	2.03475	2.84517	3.755848	0.6925854	3.039831	3.927489	0.7420974	3.100232	2.280529	3.750323	1.295562	0.4762919	0.9648099	5.202035	4.092762	3.307258	5.118286	2.743764	1.869549	0.4789103	2.377717	0.6240394	3.541889	0.9452558	2.440458	1.986327	0.6905771	4.770669	-0.008948989	0.1991732	0.01904361	4.383365	1.658103	0.7682096	0.8387835	0.319524	1.69772	0.1389737	-0.323644	1.931928	-0.2332901	0.5838947	3.352284	0.3460943	1.330873	5.708019	-0.2994892	5.169111
GLS	4.70245	5.070999	4.243793	4.882049	4.970785	8.107959	7.283963	8.368501	4.551251	6.463145	4.687041	4.855462	3.105982	3.40515	5.78815	5.518026	4.776217	5.067885	5.79004	3.733047	4.924597	4.132701	4.121526	5.934503	5.05022	4.297016	5.152047	6.478414	6.860469	4.786511	3.368421	4.403668	6.903614	7.467123	6.830585	6.302293	6.452191	9.071564	5.909659	8.806044	7.017215	6.73811	7.983237	9.499097	10.30779	8.542592	10.50883	9.149993	6.856644	7.788152	10.11349	8.156893	8.529039	5.785991	6.765376	7.8877	6.366024
IL18R1	4.472404	3.354866	0.5493618	0.1494025	3.387316	1.163471	2.781877	1.945237	0.2607551	2.381403	0.5964602	0.2934212	1.034524	1.128971	1.593739	1.23352	1.956894	1.599727	-0.02656306	0.8457633	0.4680788	3.057328	0.2938321	-0.138141	1.861162	1.012236	-0.1036061	1.191882	3.639237	1.526115	0.587252	0.2875703	4.514884	5.780376	3.73594	1.059774	1.039024	3.667239	1.977022	5.213434	1.093221	4.121398	2.741706	5.698208	3.600242	6.01091	2.855037	2.290324	2.088121	3.048279	3.321552	2.730962	5.723242	2.48085	0.1033565	2.311708	2.114718
SSX2IP	1.547631	3.244136	3.891356	3.326281	2.636218	4.250236	5.331902	4.229632	3.011417	4.73156	1.774176	4.753659	2.772317	2.557742	2.06485	2.70828	1.616212	2.223358	3.248189	2.059262	3.46287	0.9238727	2.704254	4.263894	1.953654	3.416397	3.33779	3.451315	3.873789	2.513143	2.475877	4.637469	4.649061	5.093609	3.814121	5.418027	5.632241	5.986775	3.12195	5.23423	6.576217	6.29213	3.920909	5.489863	6.677182	4.666132	6.865046	6.077194	3.623105	5.580178	7.153795	4.821177	6.379232	6.422132	1.852339	4.242249	3.879269
SLC2A1	3.097122	3.208381	4.223463	3.414844	6.169849	4.657432	4.477289	4.420555	3.663512	2.856324	4.247731	4.020605	2.630261	4.097053	4.335896	4.782049	3.042465	5.242897	5.862725	3.364286	5.214481	3.691799	3.894738	5.814235	4.942549	3.107487	3.326034	3.975443	7.883037	5.499603	3.284077	4.577102	4.792091	6.453888	3.677997	3.00566	2.862054	4.521846	1.517475	5.457768	4.552558	2.818385	6.484561	2.529808	3.978092	3.147533	3.982467	3.411615	5.015037	7.180262	2.491227	3.787938	2.157523	3.213399	5.465825	5.184589	2.331321
SLC8A2	4.006401	0.16908	1.637294	3.246907	1.9758	1.855166	4.269382	5.476224	-0.05315004	5.114187	1.050578	0.4214745	4.407635	-0.2987823	0.1312294	2.06214	1.340741	4.780232	0.4753297	-0.225729	1.165011	4.06496	4.480437	3.242155	1.233058	0.04911148	3.054298	2.857104	4.571697	1.267089	3.496744	3.477789	3.625327	3.844753	4.86682	4.856897	4.256738	-0.4773449	0.9079161	3.114807	2.701959	4.328407	0.4293135	5.203773	5.725721	4.609105	6.721793	5.756442	1.388393	3.094912	5.159133	0.4282847	3.771398	4.037151	2.901464	4.029235	1.010113
NEK6	1.341516	3.791902	1.802766	0.6804961	5.268756	2.550851	3.482412	3.894878	3.626658	2.685848	3.710847	4.011338	0.8429349	2.17215	5.612183	2.605051	4.104999	4.16465	3.53041	3.129676	3.263994	1.886535	4.106006	4.367419	4.376065	3.829169	1.641995	2.75773	5.133025	4.214604	3.032554	1.452071	3.681751	5.270997	4.733688	1.73907	1.725765	2.262999	2.758321	5.603389	2.304214	0.1388967	4.677617	2.634101	2.786585	3.270804	0.838332	2.262554	4.851693	4.647609	1.875657	2.383767	1.693623	1.258446	3.832589	2.583096	1.934832
LRAT	3.385753	1.923099	0.5101061	0.1617075	3.346355	1.45133	3.343727	2.33307	0.1227615	4.756005	0.2215159	0.70533	0.02117337	1.584397	0.3760247	-0.04628574	1.365146	5.736451	-0.05740232	2.352651	0.1621431	4.396622	0.6962685	-0.1594093	0.5826359	3.032297	1.161096	5.179999	0.09052962	0.8445622	4.449745	0.2966736	4.757857	1.316504	4.654194	-0.153441	2.152599	2.364572	2.611937	4.415314	-0.9377788	3.971855	3.964971	3.675608	4.601967	1.384124	5.038152	1.736879	3.296874	0.6332571	4.898239	3.016342	2.38179	0.8449012	-0.5421287	3.379345	-0.01659467
TSHZ3	1.219594	0.9213983	1.966833	2.265329	1.832116	1.228508	0.4708948	1.422157	5.444846	2.44043	1.59219	2.463783	0.5062391	0.7836134	2.040043	2.871438	2.094802	1.088184	1.836754	0.9464644	0.2888458	1.089921	2.210546	2.322378	3.545098	0.7711566	0.323565	0.8537173	1.681108	2.714839	1.180156	2.360559	0.3635267	2.459621	3.246661	3.19802	1.623874	-1.126861	0.09766817	2.175905	0.6810496	0.1252084	1.378071	0.7836886	1.632183	2.443743	1.636957	1.40001	2.8542	0.8762723	1.472439	1.333784	1.374338	1.400202	7.251445	1.193366	3.648107
CXCR4	4.342824	4.900049	6.139618	3.847504	5.393192	4.304379	4.714434	6.296452	4.93721	5.307335	6.101773	6.655312	3.99394	7.329225	5.931575	5.032633	5.994733	6.42303	4.663875	7.273557	5.173485	5.977571	5.145916	7.60766	5.524548	4.639268	3.577852	5.34398	4.596815	8.264875	3.579478	4.218909	4.21072	6.049214	6.16879	3.212974	2.035381	3.302504	4.297009	5.054915	4.824049	2.524409	6.082113	3.98583	3.547781	5.493023	3.533365	3.080219	5.658293	5.627238	2.747	2.9303	3.106686	2.760015	4.407	2.754422	3.352978
TWIST1	0.8113515	0.3982522	1.567831	0.04391652	2.794311	1.072042	0.9202377	4.019282	2.130646	1.403799	1.965244	1.714521	0.8110663	4.536036	3.199017	-0.1179783	4.267203	2.004429	0.7150074	4.211776	0.6302985	1.893515	0.7600908	0.5221049	4.130408	-0.1534055	-0.07683774	1.186866	0.3784945	1.901815	0.7890634	3.612076	-0.09734946	2.039226	1.422869	-0.4802964	-1.303546	-0.04176724	-1.082269	1.112488	0.5820679	-0.6693065	2.009351	0.5234751	0.03231841	0.2831273	-0.2171765	-0.2717956	2.453109	0.3194075	-0.8060354	-1.026275	-0.5317995	-0.5482772	4.767302	1.205786	-0.3673569
TNFAIP6	0.1579577	1.630076	1.555171	1.544743	1.67806	1.974412	1.221807	4.053093	10.90117	1.600105	1.634128	1.128886	0.2064047	2.653833	3.237265	2.376238	2.944831	1.224549	0.887309	1.417794	1.694501	0.3850752	1.259047	0.2607908	0.9837187	0.1520287	0.6052119	1.506601	1.377093	3.257615	0.2280837	0.6649158	1.792614	4.507283	1.606211	1.078851	0.03050682	-0.3898152	-1.477698	3.048974	2.539097	-1.08308	3.665036	-0.01966477	-0.006530229	0.3831024	0.9772983	0.9702154	4.378238	1.698983	0.2770591	-0.9856744	-0.3755747	-0.5412996	2.654867	2.148946	-0.1286266
PFKFB2	3.965105	5.675169	3.776452	2.478765	2.32566	3.070549	3.689524	4.513291	2.261252	4.013205	2.89355	2.147553	3.811965	2.045288	2.42781	2.414123	2.984953	2.970887	2.708626	1.607341	1.78513	3.226502	3.821395	3.244004	2.164762	3.792563	3.76566	4.146683	2.300663	2.641502	1.83926	3.168527	3.54862	2.389931	3.512249	7.91965	4.274502	3.489465	2.682363	3.39172	4.321086	4.211077	2.864597	4.098415	4.646305	3.588065	4.630248	3.217281	3.653561	4.507756	4.092341	3.23976	3.429072	4.90858	2.734918	3.295494	7.94718
CKS2	3.131964	8.248781	9.187487	6.813785	4.731765	4.2311	6.922036	4.925442	5.5399	5.242377	5.122757	9.233803	6.169584	9.062211	8.110436	6.56817	6.526122	7.706722	7.447643	6.203804	7.141878	4.050697	8.579898	7.208911	6.913799	6.233916	5.439347	7.164049	4.016784	6.809649	7.655038	8.011525	4.512365	4.407735	4.88057	2.369653	1.093688	3.890279	2.464365	4.667606	6.977342	4.608442	4.272626	1.246542	2.702223	2.304837	3.839904	3.309146	3.752479	3.635845	3.416274	4.511473	1.602565	1.694084	4.000873	3.370234	3.061759
PMEPA1	2.532023	3.535727	2.759712	3.05178	4.226354	3.286408	2.721733	3.961681	5.536785	3.314367	5.507173	1.318559	3.147268	3.97658	3.122983	3.314719	4.645721	2.684702	3.246381	3.260941	4.012375	3.488863	6.109666	4.545494	3.582881	4.113867	4.240118	1.812825	5.251849	4.185526	2.282613	5.021171	3.357315	5.447854	3.662627	2.92741	2.32806	-1.058158	0.7966421	4.510023	3.730246	2.650117	4.603667	1.433341	2.090248	3.309019	1.194085	2.303081	5.249566	6.915524	2.219776	2.060884	1.623803	1.993326	5.091481	2.184726	2.238261
RBPJL	-0.6642036	5.954194	0.1577961	0.3718502	-0.4558326	-0.6648365	3.566707	-0.4899372	1.08874	-0.4719601	0.9921067	0.1069898	-0.1177024	-0.3469922	0.2855736	-0.7912448	7.388169	0.4413408	-0.4432171	0.1294471	0.06509989	-0.09158367	1.012453	-0.5799202	-0.04828058	1.550239	0.4501506	-0.4455739	0.4502425	-0.09929536	8.911025	1.375181	-1.314543	-1.109652	-1.065725	-1.100482	-1.303546	-1.126861	-1.415146	-1.285199	-0.05358632	-1.103691	-1.200472	-1.285813	-1.262045	-0.7510048	-1.210867	-1.266062	-1.172137	-1.069756	-0.069114	-1.252738	-0.9466326	-1.24361	-1.424859	0.6024258	-1.165974
CHST8	-0.521612	1.491919	3.998636	4.405513	0.1125844	0.652306	0.41061	5.177668	3.073861	-0.1181436	5.864407	5.270322	2.40849	5.900992	0.3174094	-0.1807895	4.667834	4.34491	4.268119	5.528922	0.06232582	-0.1162942	5.688735	4.029486	0.8455236	0.03819277	7.079393	5.199315	4.016652	0.3756768	0.600579	2.730681	-0.4902224	-0.476464	2.506402	4.275186	-1.021042	-1.126861	-1.313604	-0.9988262	-1.001653	-0.8662535	-1.015053	0.6076782	-0.2388049	-0.543343	0.2345969	1.374805	-0.2680953	-0.1906683	-1.108748	-0.5775663	-1.320225	-0.1990857	0.4367844	-0.6425884	4.828332
RAB17	7.717724	7.338479	2.745584	8.603833	6.322996	6.545156	6.582729	6.688579	2.228276	7.531204	7.442783	6.087103	7.799954	6.005436	2.510174	5.885947	5.528205	7.335036	6.285109	6.365209	7.973039	7.616815	0.1752239	6.232622	3.000157	8.844161	8.462972	6.428357	6.445204	4.110608	6.783503	0.2285008	5.133838	3.778672	5.195089	3.30843	5.598079	5.538649	5.990573	4.44922	3.5371	4.69503	4.030541	6.252852	5.560283	6.122287	5.097557	4.994851	5.405594	4.852984	5.068241	5.755636	5.645879	5.550401	0.4854473	5.53109	1.430017
F10	6.015985	2.478988	0.9293257	5.469986	4.671283	8.623514	7.839132	4.648431	3.207611	4.587234	4.871419	0.5076777	6.997626	1.938532	1.800526	2.511996	6.964432	9.182633	3.394809	3.146093	1.032008	7.05854	5.939475	3.471611	3.679506	6.290454	2.105001	8.209072	7.6786	1.963191	6.431543	4.184018	4.090566	1.698879	6.802663	4.100903	0.443629	6.448433	7.498744	5.521101	1.618185	7.128491	5.852901	6.442453	4.156547	5.823127	7.843552	7.286905	0.9246113	5.184833	7.75472	0.04373847	7.496055	6.862749	0.311601	4.931515	0.3285668
CAPNS1	8.3623	8.430422	9.558025	9.545931	9.341529	8.49688	8.186224	9.22484	9.784592	8.405859	9.651654	9.522508	9.572932	10.75883	9.659523	8.428653	9.708599	10.02205	9.068732	9.960653	9.402731	9.368795	9.019425	8.721184	9.548156	11.6623	8.428211	9.182672	8.720427	9.302999	9.572618	8.390998	8.293362	7.775933	7.976696	7.78814	8.379874	1.020854	6.844438	7.981458	7.785609	8.04776	7.661675	7.006502	8.466872	6.679915	7.87877	7.492604	7.61087	8.353743	6.947963	8.710345	7.021722	8.1367	7.406411	6.321224	7.498959
SMO	2.238523	1.010231	3.816562	0.6052055	3.155076	1.74176	1.254024	1.976659	4.472603	1.073277	2.893983	0.5845904	0.686773	1.470027	2.580559	3.653611	3.324256	0.7777934	2.989926	2.575306	0.8505969	2.173484	1.821668	1.558677	5.282821	2.203704	1.273758	0.7145446	1.04977	3.076567	2.876335	0.8810309	-0.09841589	0.2466116	1.479579	-0.1071554	-1.220049	-0.4918393	2.10828	0.4838411	0.1203671	0.4499085	1.030233	-0.324684	-0.2369503	0.9075768	-0.4395806	-0.01570313	2.632774	0.9003126	-0.1061751	0.3153862	-0.3156075	-0.05333049	2.597996	0.1706879	-0.4176335
KLK8	-0.6642036	0.4962276	-0.1079018	-0.1122624	-0.4764572	-0.748608	-0.8869682	-0.5388307	-0.2347425	-0.8114384	-0.01235865	0.1773353	-0.1642471	0.3992019	0.04578678	0.4377194	-0.007421984	-0.1896657	-0.4045809	-0.2737597	-0.1899136	1.067348	-0.5474527	-0.6796816	0.1037104	-0.2724285	-0.7638275	-0.5288356	-0.6169462	0.8696212	-0.3690561	0.05986784	-1.314543	-1.294406	-1.067776	-1.256858	-1.303546	-1.126861	-1.574045	-0.8172525	-0.5920335	-0.519348	-1.385528	-1.5095	-0.9318456	-1.579383	-1.210867	-0.9223052	-0.4321521	-0.03819854	-1.250398	-1.252738	-0.9883516	-1.24361	6.073411	-1.410516	-1.244388
EGLN3	3.695217	3.776185	3.204682	3.911419	10.06161	2.807081	4.614598	4.875812	2.041035	1.972616	5.441689	2.727339	2.432492	2.782798	3.217811	4.523493	3.31079	5.129053	3.846458	2.378949	7.58183	3.981432	4.297037	4.493478	5.737317	4.090867	2.807735	5.14675	9.11644	5.926425	1.570201	4.387287	5.367808	9.023274	4.347572	0.626868	4.883124	2.086399	2.5469	8.816393	2.043512	1.568027	9.968699	1.96122	1.302798	0.7608207	3.22471	2.675825	8.36595	9.135591	2.187675	4.843258	1.421497	0.4735743	3.30757	5.191616	2.001402
SH3BP4	3.797597	5.963576	3.891878	4.362832	2.564955	1.524513	1.653699	2.377965	3.982087	2.478314	6.064126	6.436881	4.892682	3.79794	3.570439	3.572249	3.789628	3.217906	4.982535	3.837588	7.136438	3.54294	4.231635	5.23794	3.683349	3.305523	5.388545	1.977855	3.577823	3.398	4.71768	3.514566	1.781254	3.476735	3.623986	1.966702	1.061855	2.552694	1.132109	2.681478	6.357289	0.853912	3.820672	2.398108	3.047921	3.856188	0.678724	1.84477	3.811692	3.737889	1.893937	1.980063	1.931839	3.203619	4.777025	0.9866823	1.776558
MNX1	7.068663	4.754524	2.343927	3.77655	3.311118	4.221995	4.439251	3.198783	-0.2151118	3.956967	4.495414	2.488766	3.200473	3.074187	2.687581	4.290998	3.15385	3.478837	5.309813	4.175922	4.911571	7.880233	4.144665	4.770395	0.4198231	3.003806	3.709761	2.964099	5.181753	2.122702	2.680311	2.765023	2.534319	3.020114	3.545704	6.334502	5.225536	4.183327	5.084724	2.880993	4.703913	2.938488	2.598631	3.436648	3.127643	3.913553	3.634758	3.435731	3.534007	4.367862	4.054024	2.616883	2.707609	3.643216	0.8479089	3.844079	4.517398
